    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1248753830E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
    0.1250000000E-01
 ZONE T="Block            2 "
 I=   7, J=  12, K= 1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE)
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.5000000000E-01
    0.5001246170E-01
    0.5004833948E-01
    0.5014931221E-01
    0.5041621885E-01
    0.5101872055E-01
    0.5200000000E-01
    0.1250000000E-01
    0.1248753830E-01
    0.1245166052E-01
    0.1235068779E-01
    0.1208378115E-01
    0.1148127945E-01
    0.1050000000E-01
    0.1300000000E-01
    0.1299169220E-01
    0.1296777368E-01
    0.1290045853E-01
    0.1272252076E-01
    0.1232085296E-01
    0.1166666667E-01
    0.1350000000E-01
    0.1349584610E-01
    0.1348388684E-01
    0.1345022926E-01
    0.1336126038E-01
    0.1316042648E-01
    0.1283333333E-01
    0.1400000000E-01
    0.1400000000E-01
    0.1400000000E-01
    0.1400000000E-01
    0.1400000000E-01
    0.1400000000E-01
    0.1400000000E-01
    0.1472295495E-01
    0.1472295495E-01
    0.1472295495E-01
    0.1472295495E-01
    0.1472295495E-01
    0.1472295495E-01
    0.1472295495E-01
    0.1528023603E-01
    0.1528023603E-01
    0.1528023603E-01
    0.1528023603E-01
    0.1528023603E-01
    0.1528023603E-01
    0.1528023603E-01
    0.1562972075E-01
    0.1562972075E-01
    0.1562972075E-01
    0.1562972075E-01
    0.1562972075E-01
    0.1562972075E-01
    0.1562972075E-01
    0.1582135139E-01
    0.1582135139E-01
    0.1582135139E-01
    0.1582135139E-01
    0.1582135139E-01
    0.1582135139E-01
    0.1582135139E-01
    0.1591875168E-01
    0.1591875168E-01
    0.1591875168E-01
    0.1591875168E-01
    0.1591875168E-01
    0.1591875168E-01
    0.1591875168E-01
    0.1596635095E-01
    0.1596635095E-01
    0.1596635095E-01
    0.1596635095E-01
    0.1596635095E-01
    0.1596635095E-01
    0.1596635095E-01
    0.1598916602E-01
    0.1598916602E-01
    0.1598916602E-01
    0.1598916602E-01
    0.1598916602E-01
    0.1598916602E-01
    0.1598916602E-01
    0.1600000000E-01
    0.1600000000E-01
    0.1600000000E-01
    0.1600000000E-01
    0.1600000000E-01
    0.1600000000E-01
    0.1600000000E-01
 ZONE T="Block            3 "
 I=  59, J=  20, K= 1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE)
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322735881E-01
    0.5452952138E-01
    0.5590948787E-01
    0.5737015839E-01
    0.5891429600E-01
    0.6054448649E-01
    0.6226309493E-01
    0.6407221961E-01
    0.6597364363E-01
    0.6796878489E-01
    0.7005864530E-01
    0.7224375997E-01
    0.7452414767E-01
    0.7689926367E-01
    0.7936795630E-01
    0.8192842867E-01
    0.8457820698E-01
    0.8731411687E-01
    0.9013226919E-01
    0.9302805644E-01
    0.9599616086E-01
    0.9903057505E-01
    0.1021246354E+00
    0.1052710688E+00
    0.1084620514E+00
    0.1116892802E+00
    0.1149440543E+00
    0.1182173663E+00
    0.1215000000E+00
    0.1247826337E+00
    0.1280559457E+00
    0.1313107198E+00
    0.1345379486E+00
    0.1377289312E+00
    0.1408753646E+00
    0.1439694249E+00
    0.1470038391E+00
    0.1499719436E+00
    0.1528677308E+00
    0.1556858831E+00
    0.1584217930E+00
    0.1610715713E+00
    0.1636320437E+00
    0.1661007363E+00
    0.1684758523E+00
    0.1707562400E+00
    0.1729413547E+00
    0.1750312151E+00
    0.1770263564E+00
    0.1789277804E+00
    0.1807369051E+00
    0.1824555135E+00
    0.1840857040E+00
    0.1856298416E+00
    0.1870905121E+00
    0.1884704786E+00
    0.1897726412E+00
    0.1910000000E+00
    0.5200000000E-01
    0.5322097517E-01
    0.5451636505E-01
    0.5588915418E-01
    0.5734222758E-01
    0.5887833396E-01
    0.6050004563E-01
    0.6220971540E-01
    0.6400943061E-01
    0.6590096510E-01
    0.6788572941E-01
    0.6996472022E-01
    0.7213846985E-01
    0.7440699699E-01
    0.7676975974E-01
    0.7922561242E-01
    0.8177276748E-01
    0.8440876399E-01
    0.8713044410E-01
    0.8993393888E-01
    0.9281466481E-01
    0.9576733178E-01
    0.9878596363E-01
    0.1018639315E+00
    0.1049939999E+00
    0.1081683858E+00
    0.1113788294E+00
    0.1146166751E+00
    0.1178729622E+00
    0.1211385225E+00
    0.1244040829E+00
    0.1276603700E+00
    0.1308982157E+00
    0.1341086592E+00
    0.1372830452E+00
    0.1404131136E+00
    0.1434910814E+00
    0.1465097133E+00
    0.1494623802E+00
    0.1523431062E+00
    0.1551466010E+00
    0.1578682811E+00
    0.1605042776E+00
    0.1630514326E+00
    0.1655072853E+00
    0.1678700481E+00
    0.1701385752E+00
    0.1723123248E+00
    0.1743913156E+00
    0.1763760799E+00
    0.1782676144E+00
    0.1800673297E+00
    0.1817769994E+00
    0.1833987111E+00
    0.1849348175E+00
    0.1863878909E+00
    0.1877606800E+00
    0.1890560699E+00
    0.1902770450E+00
    0.5200000000E-01
    0.5321605442E-01
    0.5450622365E-01
    0.5587348019E-01
    0.5732069745E-01
    0.5885061305E-01
    0.6046578894E-01
    0.6216856843E-01
    0.6396103047E-01
    0.6584494174E-01
    0.6782170710E-01
    0.6989231920E-01
    0.7205730824E-01
    0.7431669281E-01
    0.7666993320E-01
    0.7911588836E-01
    0.8165277794E-01
    0.8427815091E-01
    0.8698886216E-01
    0.8978105836E-01
    0.9265017445E-01
    0.9559094165E-01
    0.9859740788E-01
    0.1016629709E+00
    0.1047804246E+00
    0.1079420172E+00
    0.1111395221E+00
    0.1143643187E+00
    0.1176074824E+00
    0.1208598820E+00
    0.1241122815E+00
    0.1273554452E+00
    0.1305802418E+00
    0.1337777467E+00
    0.1369393394E+00
    0.1400567930E+00
    0.1431223561E+00
    0.1461288223E+00
    0.1490695895E+00
    0.1519387056E+00
    0.1547309018E+00
    0.1574416131E+00
    0.1600669860E+00
    0.1626038756E+00
    0.1650498308E+00
    0.1674030712E+00
    0.1696624557E+00
    0.1718274448E+00
    0.1738980569E+00
    0.1758748222E+00
    0.1777587335E+00
    0.1795511955E+00
    0.1812539750E+00
    0.1828691509E+00
    0.1843990665E+00
    0.1858462838E+00
    0.1872135403E+00
    0.1885037095E+00
    0.1897197640E+00
    0.5200000000E-01
    0.5321296850E-01
    0.5449986373E-01
    0.5586365065E-01
    0.5730719538E-01
    0.5883322858E-01
    0.6044430572E-01
    0.6214276415E-01
    0.6393067755E-01
    0.6580980811E-01
    0.6778155712E-01
    0.6984691473E-01
    0.7200640978E-01
    0.7426006083E-01
    0.7660732952E-01
    0.7904707770E-01
    0.8157752953E-01
    0.8419624022E-01
    0.8690007263E-01
    0.8968518322E-01
    0.9254701849E-01
    0.9548032305E-01
    0.9847915991E-01
    0.1015369437E+00
    0.1046464863E+00
    0.1078000559E+00
    0.1109894467E+00
    0.1142060598E+00
    0.1174409935E+00
    0.1206851396E+00
    0.1239292857E+00
    0.1271642194E+00
    0.1303808326E+00
    0.1335702233E+00
    0.1367237929E+00
    0.1398333356E+00
    0.1428911193E+00
    0.1458899562E+00
    0.1488232608E+00
    0.1516850960E+00
    0.1544702066E+00
    0.1571740390E+00
    0.1597927497E+00
    0.1623232016E+00
    0.1647629497E+00
    0.1671102184E+00
    0.1693638695E+00
    0.1715233645E+00
    0.1735887221E+00
    0.1755604711E+00
    0.1774396017E+00
    0.1792275151E+00
    0.1809259735E+00
    0.1825370507E+00
    0.1840630839E+00
    0.1855066286E+00
    0.1868704155E+00
    0.1881573107E+00
    0.1893702793E+00
    0.5200000000E-01
    0.5321127642E-01
    0.5449637643E-01
    0.5585826089E-01
    0.5729979187E-01
    0.5882369627E-01
    0.6043252597E-01
    0.6212861506E-01
    0.6391403433E-01
    0.6579054352E-01
    0.6775954196E-01
    0.6982201841E-01
    0.7197850097E-01
    0.7422900819E-01
    0.7657300246E-01
    0.7900934720E-01
    0.8153626907E-01
    0.8415132668E-01
    0.8685138726E-01
    0.8963261263E-01
    0.9249045566E-01
    0.9541966828E-01
    0.9841432179E-01
    0.1014678399E+00
    0.1045730448E+00
    0.1077222152E+00
    0.1109071568E+00
    0.1141192828E+00
    0.1173497038E+00
    0.1205893243E+00
    0.1238289448E+00
    0.1270593658E+00
    0.1302714918E+00
    0.1334564334E+00
    0.1366056038E+00
    0.1397108087E+00
    0.1427643268E+00
    0.1457589803E+00
    0.1486881929E+00
    0.1515460360E+00
    0.1543272613E+00
    0.1570273219E+00
    0.1596423795E+00
    0.1621693014E+00
    0.1646056462E+00
    0.1669496404E+00
    0.1692001476E+00
    0.1713566302E+00
    0.1734191067E+00
    0.1753881051E+00
    0.1772646143E+00
    0.1790500336E+00
    0.1807461226E+00
    0.1823549523E+00
    0.1838788567E+00
    0.1853203877E+00
    0.1866822722E+00
    0.1879673722E+00
    0.1891786486E+00
    0.5200000000E-01
    0.5321041638E-01
    0.5449460394E-01
    0.5585552142E-01
    0.5729602889E-01
    0.5881885128E-01
    0.6042653866E-01
    0.6212142349E-01
    0.6390557507E-01
    0.6578075188E-01
    0.6774835228E-01
    0.6980936432E-01
    0.7196431573E-01
    0.7421322503E-01
    0.7655555501E-01
    0.7899016988E-01
    0.8151529758E-01
    0.8412849843E-01
    0.8682664190E-01
    0.8960589253E-01
    0.9246170642E-01
    0.9538883923E-01
    0.9838136646E-01
    0.1014327165E+00
    0.1045357166E+00
    0.1076826510E+00
    0.1108653312E+00
    0.1140751765E+00
    0.1173033038E+00
    0.1205406242E+00
    0.1237779445E+00
    0.1270060718E+00
    0.1302159171E+00
    0.1333985973E+00
    0.1365455317E+00
    0.1396485318E+00
    0.1426998819E+00
    0.1456924091E+00
    0.1486195419E+00
    0.1514753558E+00
    0.1542546064E+00
    0.1569527499E+00
    0.1595659507E+00
    0.1620910784E+00
    0.1645256933E+00
    0.1668680233E+00
    0.1691169326E+00
    0.1712718840E+00
    0.1733328960E+00
    0.1753004964E+00
    0.1771756733E+00
    0.1789598248E+00
    0.1806547097E+00
    0.1822623970E+00
    0.1837852194E+00
    0.1852257269E+00
    0.1865866444E+00
    0.1878708319E+00
    0.1890812483E+00
    0.5200000000E-01
