    0.1775000000E-01
    0.1774136891E-01
    0.1771697132E-01
    0.1764859844E-01
    0.1746152739E-01
    0.1698156344E-01
    0.1592938462E-01
    0.1425000000E-01
    0.1950000000E-01
    0.1949260193E-01
    0.1947168970E-01
    0.1941308438E-01
    0.1925273777E-01
    0.1884134009E-01
    0.1793947253E-01
    0.1650000000E-01
    0.2125000000E-01
    0.2124383494E-01
    0.2122640808E-01
    0.2117757032E-01
    0.2104394814E-01
    0.2070111674E-01
    0.1994956044E-01
    0.1875000000E-01
    0.2300000000E-01
    0.2299506795E-01
    0.2298112647E-01
    0.2294205625E-01
    0.2283515851E-01
    0.2256089339E-01
    0.2195964835E-01
    0.2100000000E-01
    0.2475000000E-01
    0.2474630096E-01
    0.2473584485E-01
    0.2470654219E-01
    0.2462636888E-01
    0.2442067004E-01
    0.2396973626E-01
    0.2325000000E-01
    0.2650000000E-01
    0.2649753398E-01
    0.2649056323E-01
    0.2647102813E-01
    0.2641757926E-01
    0.2628044670E-01
    0.2597982418E-01
    0.2550000000E-01
    0.2825000000E-01
    0.2824876699E-01
    0.2824528162E-01
    0.2823551406E-01
    0.2820878963E-01
    0.2814022335E-01
    0.2798991209E-01
    0.2775000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3000000000E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3209477792E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3356569360E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3436153006E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3473236240E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3489308962E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3496055692E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3498849553E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
 ZONE T="Block            3 "
 I=  59, J=  23, K= 1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE)
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
    0.9023129581E-01
    0.9261113958E-01
    0.9500604811E-01
    0.9741487777E-01
    0.9983645668E-01
    0.1022695869E+00
    0.1047130467E+00
    0.1071655928E+00
    0.1096259631E+00
    0.1120928789E+00
    0.1145650480E+00
    0.1170411667E+00
    0.1195199232E+00
    0.1220000000E+00
    0.1244800768E+00
    0.1269588333E+00
    0.1294349520E+00
    0.1319071211E+00
    0.1343740369E+00
    0.1368344072E+00
    0.1392869533E+00
    0.1417304131E+00
    0.1441635433E+00
    0.1465851222E+00
    0.1489939519E+00
    0.1513888604E+00
    0.1537687042E+00
    0.1561323698E+00
    0.1584787762E+00
    0.1608068761E+00
    0.1631156580E+00
    0.1654041473E+00
    0.1676714081E+00
    0.1699165440E+00
    0.1721386995E+00
    0.1743370606E+00
    0.1765108558E+00
    0.1786593564E+00
    0.1807818775E+00
    0.1828777777E+00
    0.1849464597E+00
    0.1869873703E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5701262974E-01
    0.5905354031E-01
    0.6112222234E-01
    0.6321812254E-01
    0.6534064360E-01
    0.6748914423E-01
    0.6966293938E-01
    0.7186130048E-01
    0.7408345598E-01
    0.7632859192E-01
    0.7859585272E-01
    0.8088434204E-01
    0.8319312388E-01
    0.8552122378E-01
    0.8786763015E-01
