    0.5000000000E-01
    0.5001233012E-01
    0.5004718383E-01
    0.5014485937E-01
    0.5041210372E-01
    0.5109776652E-01
    0.5260087912E-01
    0.5500000000E-01
    0.1250000000E-01
    0.1248766988E-01
    0.1245281617E-01
    0.1235514063E-01
    0.1208789628E-01
    0.1140223348E-01
    0.9899120880E-02
    0.7500000000E-02
    0.1410714286E-01
    0.1409569346E-01
    0.1406332930E-01
    0.1397263059E-01
    0.1372447512E-01
    0.1308778823E-01
    0.1169204082E-01
    0.9464285714E-02
    0.1571428571E-01
    0.1570371704E-01
    0.1567384243E-01
    0.1559012054E-01
    0.1536105395E-01
    0.1477334298E-01
    0.1348496075E-01
    0.1142857143E-01
    0.1732142857E-01
    0.1731174062E-01
    0.1728435556E-01
    0.1720761050E-01
    0.1699763279E-01
    0.1645889773E-01
    0.1527788069E-01
    0.1339285714E-01
    0.1892857143E-01
    0.1891976420E-01
    0.1889486869E-01
    0.1882510045E-01
    0.1863421163E-01
    0.1814445248E-01
    0.1707080063E-01
    0.1535714286E-01
    0.2053571429E-01
    0.2052778778E-01
    0.2050538182E-01
    0.2044259041E-01
    0.2027079046E-01
    0.1983000724E-01
    0.1886372057E-01
    0.1732142857E-01
    0.2214285714E-01
    0.2213581136E-01
    0.2211589495E-01
    0.2206008036E-01
    0.2190736930E-01
    0.2151556199E-01
    0.2065664050E-01
    0.1928571429E-01
    0.2375000000E-01
    0.2374383494E-01
    0.2372640808E-01
    0.2367757032E-01
    0.2354394814E-01
    0.2320111674E-01
    0.2244956044E-01
    0.2125000000E-01
    0.2535714286E-01
    0.2535185852E-01
    0.2533692122E-01
    0.2529506027E-01
    0.2518052698E-01
    0.2488667149E-01
    0.2424248038E-01
    0.2321428571E-01
    0.2696428571E-01
    0.2695988210E-01
    0.2694743435E-01
    0.2691255023E-01
    0.2681710581E-01
    0.2657222624E-01
    0.2603540031E-01
    0.2517857143E-01
    0.2857142857E-01
    0.2856790568E-01
    0.2855794748E-01
    0.2853004018E-01
    0.2845368465E-01
    0.2825778099E-01
    0.2782832025E-01
    0.2714285714E-01
    0.3017857143E-01
    0.3017592926E-01
    0.3016846061E-01
    0.3014753014E-01
    0.3009026349E-01
    0.2994333575E-01
    0.2962124019E-01
    0.2910714286E-01
    0.3178571429E-01
    0.3178395284E-01
    0.3177897374E-01
    0.3176502009E-01
    0.3172684233E-01
    0.3162889050E-01
    0.3141416013E-01
    0.3107142857E-01
    0.3339285714E-01
    0.3339197642E-01
    0.3338948687E-01
    0.3338251005E-01
    0.3336342116E-01
    0.3331444525E-01
    0.3320708006E-01
    0.3303571429E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3500000000E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3702244694E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3856673833E-01
    0.3952044284E-01
    0.3952044284E-01
    0.3952044284E-01
    0.3952044284E-01
    0.3952044284E-01
    0.3952044284E-01
    0.3952044284E-01
    0.3952044284E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4003438089E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4029113323E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4041454993E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4047277422E-01
    0.4050000000E-01
    0.4050000000E-01
    0.4050000000E-01
    0.4050000000E-01
    0.4050000000E-01
    0.4050000000E-01
    0.4050000000E-01
    0.4050000000E-01
 ZONE T="Block            3 "
 I=  40, J=  27, K= 1, ZONETYPE=Ordered
 DATAPACKING=BLOCK
 DT=(SINGLE SINGLE)
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
    0.1672500000E+00
    0.1708750000E+00
    0.1745000000E+00
    0.1781250000E+00
    0.1817500000E+00
    0.1853750000E+00
    0.1890000000E+00
    0.5500000000E-01
    0.5782046015E-01
    0.6068952616E-01
    0.6360663576E-01
    0.6657114695E-01
    0.6958233681E-01
    0.7263940058E-01
    0.7574145088E-01
    0.7888751731E-01
    0.8207654624E-01
    0.8530740095E-01
    0.8857886204E-01
    0.9188962819E-01
    0.9523831715E-01
    0.9862346720E-01
    0.1020435388E+00
    0.1054969166E+00
    0.1089819119E+00
    0.1124967652E+00
    0.1160396495E+00
    0.1196086732E+00
    0.1232018841E+00
    0.1268172731E+00
    0.1304527786E+00
    0.1341062908E+00
    0.1377756565E+00
    0.1414586840E+00
    0.1451531481E+00
    0.1488567956E+00
    0.1525673506E+00
    0.1562825202E+00
    0.1600000000E+00
    0.1636250000E+00
